Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:06 EST
"Nutrient data for: 42155, Cheese, monterey, low fat"
Nutrient,Unit,1Value per 100 g,"1 cup, diced = 132.0g","1 cup, shredded = 113.0g","1 cubic inch = 17.0g","1 slice (1 oz) = 28.0g",
Proximates
"Water",g,46.00,60.72,51.98,7.82,12.88
"Energy",kcal,313,413,354,53,88
"Protein",g,28.20,37.22,31.87,4.79,7.90
"Total lipid (fat)",g,21.60,28.51,24.41,3.67,6.05
"Carbohydrate, by difference",g,0.70,0.92,0.79,0.12,0.20
"Fiber, total dietary",g,0.0,0.0,0.0,0.0,0.0
"Sugars, total",g,0.56,0.74,0.63,0.10,0.16
Minerals
"Calcium, Ca",mg,705,931,797,120,197
"Iron, Fe",mg,0.72,0.95,0.81,0.12,0.20
"Magnesium, Mg",mg,27,36,31,5,8
"Phosphorus, P",mg,444,586,502,75,124
"Potassium, K",mg,81,107,92,14,23
"Sodium, Na",mg,781,1031,883,133,219
"Zinc, Zn",mg,3.00,3.96,3.39,0.51,0.84
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0,0.0
"Thiamin",mg,0.020,0.026,0.023,0.003,0.006
"Riboflavin",mg,0.360,0.475,0.407,0.061,0.101
"Niacin",mg,0.090,0.119,0.102,0.015,0.025
"Vitamin B-6",mg,0.080,0.106,0.090,0.014,0.022
"Folate, DFE",µg,18,24,20,3,5
"Vitamin B-12",µg,0.83,1.10,0.94,0.14,0.23
"Vitamin A, RAE",µg,142,187,160,24,40
"Vitamin A, IU",IU,549,725,620,93,154
"Vitamin E (alpha-tocopherol)",mg,0.19,0.25,0.21,0.03,0.05
"Vitamin D (D2 + D3)",µg,0.4,0.5,0.5,0.1,0.1
"Vitamin D",IU,16,21,18,3,4
"Vitamin K (phylloquinone)",µg,1.8,2.4,2.0,0.3,0.5
Lipids
"Fatty acids, total saturated",g,14.040,18.533,15.865,2.387,3.931
"Fatty acids, total monounsaturated",g,5.640,7.445,6.373,0.959,1.579
"Fatty acids, total polyunsaturated",g,0.840,1.109,0.949,0.143,0.235
"Cholesterol",mg,65,86,73,11,18
Amino Acids
Other
"Caffeine",mg,0,0,0,0,0
