Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:05 EST
"Nutrient data for: 43396, Cheese, cottage, lowfat, 1% milkfat, with vegetables"
Nutrient,Unit,1Value per 100 g,"4.0 oz = 113.0g","1 cup = 226.0g",
Proximates
"Water",g,83.50,94.36,188.71
"Energy",kcal,67,76,151
"Protein",g,10.90,12.32,24.63
"Total lipid (fat)",g,1.00,1.13,2.26
"Carbohydrate, by difference",g,3.00,3.39,6.78
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,3.00,3.39,6.78
Minerals
"Calcium, Ca",mg,56,63,127
"Iron, Fe",mg,0.10,0.11,0.23
"Magnesium, Mg",mg,4,5,9
"Phosphorus, P",mg,128,145,289
"Potassium, K",mg,86,97,194
"Sodium, Na",mg,403,455,911
"Zinc, Zn",mg,0.29,0.33,0.66
Vitamins
"Vitamin C, total ascorbic acid",mg,4.0,4.5,9.0
"Thiamin",mg,0.010,0.011,0.023
"Riboflavin",mg,0.130,0.147,0.294
"Niacin",mg,0.100,0.113,0.226
"Vitamin B-6",mg,0.050,0.057,0.113
"Folate, DFE",µg,10,11,23
"Vitamin B-12",µg,0.49,0.55,1.11
"Vitamin A, RAE",µg,13,15,29
"Vitamin A, IU",IU,89,101,201
"Vitamin E (alpha-tocopherol)",mg,0.01,0.01,0.02
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,2.6,2.9,5.9
Lipids
"Fatty acids, total saturated",g,0.619,0.699,1.399
"Fatty acids, total monounsaturated",g,0.282,0.319,0.637
"Fatty acids, total polyunsaturated",g,0.039,0.044,0.088
"Cholesterol",mg,3,3,7
Amino Acids
Other
"Caffeine",mg,0,0,0
