Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:05 EST
"Nutrient data for: 06742, Soup, vegetable beef, microwavable, ready-to-serve, single brand"
Nutrient,Unit,1Value per 100 g,"1 serving = 292.0g","1 package yields = 292.0g",
Proximates
"Water",g,88.60,258.71,258.71
"Energy",kcal,44,128,128
"Protein",g,6.20,18.10,18.10
"Total lipid (fat)",g,0.70,2.04,2.04
"Carbohydrate, by difference",g,3.30,9.64,9.64
"Fiber, total dietary",g,1.5,4.4,4.4
Minerals
"Sodium, Na",mg,376,1098,1098
Vitamins
"Vitamin A, RAE",µg,33,96,96
"Vitamin A, IU",IU,650,1898,1898
Lipids
"Fatty acids, total saturated",g,0.221,0.645,0.645
"Fatty acids, total monounsaturated",g,0.223,0.651,0.651
"Fatty acids, total polyunsaturated",g,0.112,0.327,0.327
"Cholesterol",mg,3,9,9
Amino Acids
Other
