Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:05 EST
"Nutrient data for: 06738, Soup, split pea with ham and bacon, canned, condensed, single brand"
Nutrient,Unit,1Value per 100 g,"1 serving = 135.0g","1 package yields = 326.0g",
Proximates
"Water",g,65.40,88.29,213.20
"Energy",kcal,140,189,456
"Protein",g,8.60,11.61,28.04
"Total lipid (fat)",g,2.30,3.10,7.50
"Carbohydrate, by difference",g,21.20,28.62,69.11
"Fiber, total dietary",g,3.0,4.0,9.8
Minerals
"Iron, Fe",mg,1.59,2.15,5.18
"Sodium, Na",mg,729,984,2377
Vitamins
"Vitamin A, IU",IU,150,202,489
Lipids
"Fatty acids, total saturated",g,0.676,0.913,2.204
"Fatty acids, total monounsaturated",g,0.892,1.204,2.908
"Fatty acids, total polyunsaturated",g,0.439,0.593,1.431
"Cholesterol",mg,3,4,10
Amino Acids
Other
