Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:04 EST
"Nutrient data for: 06044, Soup, mushroom with beef stock, canned, condensed"
Nutrient,Unit,1Value per 100 g,"0.5 cup (4 fl oz) = 126.0g","1 can (10.75 oz) = 305.0g",
Proximates
"Water",g,84.60,106.60,258.03
"Energy",kcal,68,86,207
"Protein",g,2.51,3.16,7.66
"Total lipid (fat)",g,3.21,4.04,9.79
"Carbohydrate, by difference",g,7.41,9.34,22.60
"Fiber, total dietary",g,0.1,0.1,0.3
"Sugars, total",g,2.28,2.87,6.95
Minerals
"Calcium, Ca",mg,8,10,24
"Iron, Fe",mg,0.67,0.84,2.04
"Magnesium, Mg",mg,7,9,21
"Phosphorus, P",mg,29,37,88
"Potassium, K",mg,126,159,384
"Sodium, Na",mg,773,974,2358
"Zinc, Zn",mg,1.10,1.39,3.35
Vitamins
"Vitamin C, total ascorbic acid",mg,0.8,1.0,2.4
"Thiamin",mg,0.028,0.035,0.085
"Riboflavin",mg,0.076,0.096,0.232
"Niacin",mg,0.960,1.210,2.928
"Vitamin B-6",mg,0.030,0.038,0.091
"Folate, DFE",µg,7,9,21
"Vitamin B-12",µg,0.00,0.00,0.00
"Vitamin A, RAE",µg,17,21,52
"Vitamin A, IU",IU,194,244,592
"Vitamin E (alpha-tocopherol)",mg,0.89,1.12,2.71
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,2.3,2.9,7.0
Lipids
"Fatty acids, total saturated",g,1.240,1.562,3.782
"Fatty acids, total monounsaturated",g,1.120,1.411,3.416
"Fatty acids, total polyunsaturated",g,0.620,0.781,1.891
"Cholesterol",mg,6,8,18
Amino Acids
Other
"Caffeine",mg,0,0,0
