Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:03 EST
"Nutrient data for: 06955, Soup, cream of chicken, canned, condensed, reduced sodium"
Nutrient,Unit,1Value per 100 g,"0.5 cup = 124.0g",
Proximates
"Water",g,85.80,106.39
"Energy",kcal,58,72
"Protein",g,1.80,2.23
"Total lipid (fat)",g,1.30,1.61
"Carbohydrate, by difference",g,9.50,11.78
"Fiber, total dietary",g,0.4,0.5
"Sugars, total",g,0.39,0.48
Minerals
"Calcium, Ca",mg,11,14
"Iron, Fe",mg,0.20,0.25
"Magnesium, Mg",mg,2,2
"Phosphorus, P",mg,23,29
"Potassium, K",mg,272,337
"Sodium, Na",mg,357,443
"Zinc, Zn",mg,0.13,0.16
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.005,0.006
"Riboflavin",mg,0.022,0.027
"Niacin",mg,0.637,0.790
"Vitamin B-6",mg,0.012,0.015
"Folate, DFE",µg,4,5
"Vitamin B-12",µg,0.05,0.06
"Vitamin A, RAE",µg,25,31
"Vitamin A, IU",IU,432,536
"Vitamin E (alpha-tocopherol)",mg,0.08,0.10
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.7,0.9
Lipids
"Fatty acids, total saturated",g,0.500,0.620
"Fatty acids, total monounsaturated",g,0.400,0.496
"Fatty acids, total polyunsaturated",g,0.400,0.496
"Cholesterol",mg,6,7
Amino Acids
Other
"Caffeine",mg,0,0
