Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:26 EST
"Nutrient data for: 36002, APPLEBEE'S, french fries"
Nutrient,Unit,1Value per 100 g,"1 serving = 164.0g",
Proximates
"Water",g,41.29,67.72
"Energy",kcal,290,476
"Protein",g,3.31,5.43
"Total lipid (fat)",g,13.17,21.60
"Carbohydrate, by difference",g,39.50,64.78
"Fiber, total dietary",g,3.9,6.4
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,19,31
"Iron, Fe",mg,1.01,1.66
"Magnesium, Mg",mg,29,48
"Phosphorus, P",mg,137,225
"Potassium, K",mg,538,882
"Sodium, Na",mg,618,1014
"Zinc, Zn",mg,0.49,0.80
Vitamins
"Vitamin C, total ascorbic acid",mg,0.7,1.1
"Thiamin",mg,0.103,0.169
"Riboflavin",mg,0.058,0.095
"Niacin",mg,2.180,3.575
"Vitamin B-6",mg,0.205,0.336
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.93,1.53
"Vitamin K (phylloquinone)",µg,33.4,54.8
Lipids
"Fatty acids, total saturated",g,2.333,3.826
"Fatty acids, total monounsaturated",g,3.310,5.428
"Fatty acids, total polyunsaturated",g,5.802,9.515
"Fatty acids, total trans",g,0.083,0.136
"Cholesterol",mg,1,2
Amino Acids
Other
