Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:46 EST
"Nutrient data for: 10066, Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 chop = 185.0g","1 lb = 453.6g",
Proximates
"Water",g,72.93,61.99,134.92,330.81
"Energy",kcal,127,108,235,576
"Protein",g,22.41,19.05,41.46,101.65
"Total lipid (fat)",g,3.42,2.91,6.33,15.51
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,5,4,9,23
"Iron, Fe",mg,0.51,0.43,0.94,2.31
"Magnesium, Mg",mg,27,23,50,122
"Phosphorus, P",mg,234,199,433,1061
"Potassium, K",mg,387,329,716,1755
"Sodium, Na",mg,49,42,91,222
"Zinc, Zn",mg,1.59,1.35,2.94,7.21
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.693,0.589,1.282,3.143
"Riboflavin",mg,0.190,0.161,0.351,0.862
"Niacin",mg,8.265,7.025,15.290,37.490
"Vitamin B-6",mg,0.756,0.643,1.399,3.429
"Folate, DFE",µg,0,0,0,0
"Vitamin B-12",µg,0.51,0.43,0.94,2.31
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,0,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.13,0.11,0.24,0.59
"Vitamin D (D2 + D3)",µg,0.3,0.3,0.6,1.4
"Vitamin D",IU,13,11,24,59
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.208,1.027,2.235,5.479
"Fatty acids, total monounsaturated",g,1.546,1.314,2.860,7.013
"Fatty acids, total polyunsaturated",g,0.366,0.311,0.677,1.660
"Fatty acids, total trans",g,0.024,0.020,0.044,0.109
"Cholesterol",mg,66,56,122,299
Amino Acids
Other
"Caffeine",mg,0,0,0,0
