Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:47 EST
"Nutrient data for: 10006, Pork, fresh, separable fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","4.0 oz = 113.0g",
Proximates
"Water",g,24.76,7.02,27.98
"Energy",kcal,632,179,714
"Protein",g,9.25,2.62,10.45
"Total lipid (fat)",g,65.70,18.63,74.24
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,14,4,16
"Iron, Fe",mg,0.26,0.07,0.29
"Magnesium, Mg",mg,6,2,7
"Phosphorus, P",mg,84,24,95
"Potassium, K",mg,333,94,376
"Sodium, Na",mg,47,13,53
"Zinc, Zn",mg,0.60,0.17,0.68
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.160,0.045,0.181
"Riboflavin",mg,0.090,0.026,0.102
"Niacin",mg,2.630,0.746,2.972
"Vitamin B-6",mg,0.143,0.041,0.162
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.67,0.19,0.76
"Vitamin A, RAE",µg,26,7,29
"Vitamin A, IU",IU,86,24,97
"Vitamin E (alpha-tocopherol)",mg,0.42,0.12,0.47
"Vitamin D (D2 + D3)",µg,1.7,0.5,1.9
"Vitamin D",IU,69,20,78
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,21.979,6.231,24.836
"Fatty acids, total monounsaturated",g,28.041,7.950,31.686
"Fatty acids, total polyunsaturated",g,13.186,3.738,14.900
"Fatty acids, total trans",g,0.600,0.170,0.678
"Cholesterol",mg,72,20,81
Amino Acids
Other
"Caffeine",mg,0,0,0
