Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:47 EST
"Nutrient data for: 10023, Pork, fresh, loin, whole, separable lean and fat, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g) = 89.0g",
Proximates
"Water",g,57.51,48.88,51.18
"Energy",kcal,248,211,221
"Protein",g,27.09,23.03,24.11
"Total lipid (fat)",g,14.65,12.45,13.04
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,19,16,17
"Iron, Fe",mg,0.99,0.84,0.88
"Magnesium, Mg",mg,26,22,23
"Phosphorus, P",mg,242,206,215
"Potassium, K",mg,408,347,363
"Sodium, Na",mg,59,50,53
"Zinc, Zn",mg,2.32,1.97,2.06
Vitamins
"Vitamin C, total ascorbic acid",mg,0.6,0.5,0.5
"Thiamin",mg,0.988,0.840,0.879
"Riboflavin",mg,0.313,0.266,0.279
"Niacin",mg,5.572,4.736,4.959
"Vitamin B-6",mg,0.516,0.439,0.459
"Folate, DFE",µg,6,5,5
"Vitamin B-12",µg,0.71,0.60,0.63
"Vitamin A, RAE",µg,3,3,3
"Vitamin A, IU",IU,9,8,8
"Vitamin E (alpha-tocopherol)",mg,0.19,0.16,0.17
"Vitamin D (D2 + D3)",µg,1.0,0.8,0.9
"Vitamin D",IU,42,36,37
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,5.370,4.564,4.779
"Fatty acids, total monounsaturated",g,6.510,5.534,5.794
"Fatty acids, total polyunsaturated",g,1.210,1.028,1.077
"Cholesterol",mg,82,70,73
Amino Acids
Other
"Caffeine",mg,0,0,0
