Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:50 EST
"Nutrient data for: 10972, Pork, ground, 84% lean / 16% fat, raw"
Nutrient,Unit,1Value per 100 g,"4.0 oz = 113.0g",
Proximates
"Water",g,64.67,73.08
"Energy",kcal,218,246
"Protein",g,17.99,20.33
"Total lipid (fat)",g,16.00,18.08
"Carbohydrate, by difference",g,0.44,0.50
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,15,17
"Iron, Fe",mg,0.88,0.99
"Magnesium, Mg",mg,16,18
"Phosphorus, P",mg,161,182
"Potassium, K",mg,244,276
"Sodium, Na",mg,68,77
"Zinc, Zn",mg,1.91,2.16
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.332,0.375
"Riboflavin",mg,0.338,0.382
"Niacin",mg,6.416,7.250
"Vitamin B-6",mg,0.551,0.623
"Folate, DFE",µg,2,2
"Vitamin B-12",µg,0.73,0.82
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,0.45,0.51
"Vitamin D (D2 + D3)",µg,0.4,0.5
"Vitamin D",IU,17,19
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,4.930,5.571
"Fatty acids, total monounsaturated",g,6.680,7.548
"Fatty acids, total polyunsaturated",g,2.050,2.316
"Fatty acids, total trans",g,0.124,0.140
"Cholesterol",mg,68,77
Amino Acids
Other
"Caffeine",mg,0,0
