Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:41 EST
"Nutrient data for: 10193, Pork, fresh, backribs, separable lean and fat, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,54.82,46.60
"Energy",kcal,292,248
"Protein",g,23.01,19.56
"Total lipid (fat)",g,21.51,18.28
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,46,39
"Iron, Fe",mg,0.92,0.78
"Magnesium, Mg",mg,17,14
"Phosphorus, P",mg,165,140
"Potassium, K",mg,240,204
"Sodium, Na",mg,94,80
"Zinc, Zn",mg,3.07,2.61
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.460,0.391
"Riboflavin",mg,0.331,0.281
"Niacin",mg,7.636,6.491
"Vitamin B-6",mg,0.413,0.351
"Folate, DFE",µg,0,0
"Vitamin B-12",µg,0.74,0.63
"Vitamin A, RAE",µg,6,5
"Vitamin A, IU",IU,20,17
"Vitamin E (alpha-tocopherol)",mg,0.25,0.21
"Vitamin D (D2 + D3)",µg,1.2,1.0
"Vitamin D",IU,48,41
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,7.800,6.630
"Fatty acids, total monounsaturated",g,9.290,7.896
"Fatty acids, total polyunsaturated",g,3.529,3.000
"Fatty acids, total trans",g,0.188,0.160
"Cholesterol",mg,84,71
Amino Acids
Other
"Caffeine",mg,0,0
