Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:36 EST
"Nutrient data for: 10855, HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 serving = 112.0g","4.0 oz = 112.0g",
Proximates
"Water",g,69.17,19.61,77.47,77.47
"Energy",kcal,167,47,187,187
"Protein",g,18.74,5.31,20.99,20.99
"Total lipid (fat)",g,9.62,2.73,10.77,10.77
"Carbohydrate, by difference",g,0.84,0.24,0.94,0.94
"Sugars, total",g,0.28,0.08,0.31,0.31
Minerals
"Calcium, Ca",mg,14,4,16,16
"Iron, Fe",mg,0.60,0.17,0.67,0.67
"Magnesium, Mg",mg,21,6,24,24
"Potassium, K",mg,307,87,344,344
"Sodium, Na",mg,378,107,423,423
"Zinc, Zn",mg,1.50,0.43,1.68,1.68
Vitamins
"Vitamin C, total ascorbic acid",mg,1.7,0.5,1.9,1.9
"Vitamin A, IU",IU,0,0,0,0
Lipids
"Fatty acids, total saturated",g,3.600,1.021,4.032,4.032
"Fatty acids, total monounsaturated",g,4.430,1.256,4.962,4.962
"Fatty acids, total polyunsaturated",g,0.830,0.235,0.930,0.930
"Cholesterol",mg,52,15,58,58
Amino Acids
Other
