Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:46 EST
"Nutrient data for: 10213, Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 roast = 638.0g",
Proximates
"Water",g,62.82,53.40,400.79
"Energy",kcal,192,163,1225
"Protein",g,29.62,25.18,188.98
"Total lipid (fat)",g,7.32,6.22,46.70
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,13,11,83
"Iron, Fe",mg,0.66,0.56,4.21
"Magnesium, Mg",mg,27,23,172
"Phosphorus, P",mg,304,258,1940
"Potassium, K",mg,398,338,2539
"Sodium, Na",mg,66,56,421
"Zinc, Zn",mg,2.20,1.87,14.04
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.705,0.599,4.498
"Riboflavin",mg,0.327,0.278,2.086
"Niacin",mg,8.055,6.847,51.391
"Vitamin B-6",mg,0.533,0.453,3.401
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.93,0.79,5.93
"Vitamin A, RAE",µg,2,2,13
"Vitamin A, IU",IU,7,6,45
"Vitamin E (alpha-tocopherol)",mg,0.20,0.17,1.28
"Vitamin D (D2 + D3)",µg,0.6,0.5,3.8
"Vitamin D",IU,25,21,160
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,2.528,2.149,16.129
"Fatty acids, total monounsaturated",g,3.068,2.608,19.574
"Fatty acids, total polyunsaturated",g,1.198,1.018,7.643
"Fatty acids, total trans",g,0.040,0.034,0.255
"Cholesterol",mg,84,71,536
Amino Acids
Other
"Caffeine",mg,0,0,0
