Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:25 EST
"Nutrient data for: 32012, Pizza rolls, frozen, unprepared"
Nutrient,Unit,1Value per 100 g,"1 serving 6 rolls = 80.0g",
Proximates
"Water",g,27.86,22.29
"Energy",kcal,328,262
"Protein",g,8.73,6.98
"Total lipid (fat)",g,9.98,7.98
"Carbohydrate, by difference",g,50.72,40.58
"Fiber, total dietary",g,1.2,1.0
"Sugars, total",g,3.74,2.99
Minerals
"Calcium, Ca",mg,125,100
"Iron, Fe",mg,1.80,1.44
"Magnesium, Mg",mg,20,16
"Phosphorus, P",mg,137,110
"Potassium, K",mg,301,241
"Sodium, Na",mg,599,479
"Zinc, Zn",mg,0.73,0.58
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.202,0.162
"Riboflavin",mg,0.212,0.170
"Niacin",mg,2.075,1.660
"Vitamin B-6",mg,0.070,0.056
"Folate, DFE",µg,71,57
"Vitamin B-12",µg,0.26,0.21
"Vitamin A, RAE",µg,67,54
"Vitamin A, IU",IU,519,415
"Vitamin E (alpha-tocopherol)",mg,1.59,1.27
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,1,1
"Vitamin K (phylloquinone)",µg,4.6,3.7
Lipids
"Fatty acids, total saturated",g,2.494,1.995
"Fatty acids, total monounsaturated",g,3.849,3.079
"Fatty acids, total polyunsaturated",g,2.853,2.282
"Fatty acids, total trans",g,1.200,0.960
"Cholesterol",mg,6,5
Amino Acids
Other
"Caffeine",mg,0,0
