Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:24 EST
"Nutrient data for: 05034, Chicken, broilers or fryers, dark meat, meat and skin, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-cook chicken) = 160.0g","0.5 chicken, bone removed = 266.0g",
Proximates
"Water",g,65.42,55.61,104.67,174.02
"Energy",kcal,237,201,379,630
"Protein",g,16.69,14.19,26.70,44.40
"Total lipid (fat)",g,18.34,15.59,29.34,48.78
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,11,9,18,29
"Iron, Fe",mg,0.98,0.83,1.57,2.61
"Magnesium, Mg",mg,19,16,30,51
"Phosphorus, P",mg,136,116,218,362
"Potassium, K",mg,178,151,285,473
"Sodium, Na",mg,73,62,117,194
"Zinc, Zn",mg,1.58,1.34,2.53,4.20
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.061,0.052,0.098,0.162
"Riboflavin",mg,0.146,0.124,0.234,0.388
"Niacin",mg,5.211,4.429,8.338,13.861
"Vitamin B-6",mg,0.250,0.212,0.400,0.665
"Folate, DFE",µg,7,6,11,19
"Vitamin B-12",µg,0.29,0.25,0.46,0.77
"Vitamin A, RAE",µg,49,42,78,130
"Vitamin A, IU",IU,170,144,272,452
"Vitamin E (alpha-tocopherol)",mg,0.30,0.26,0.48,0.80
"Vitamin K (phylloquinone)",µg,2.4,2.0,3.8,6.4
Lipids
"Fatty acids, total saturated",g,5.260,4.471,8.416,13.992
"Fatty acids, total monounsaturated",g,7.650,6.503,12.240,20.349
"Fatty acids, total polyunsaturated",g,3.960,3.366,6.336,10.534
"Cholesterol",mg,81,69,130,215
Amino Acids
Other
"Caffeine",mg,0,0,0,0
