Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:40 EST
"Nutrient data for: 05726, Turkey, thigh, from whole bird, meat only, with added solution, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 thigh = 424.0g",
Proximates
"Water",g,75.86,64.48,321.65
"Energy",kcal,115,98,488
"Protein",g,19.27,16.38,81.70
"Total lipid (fat)",g,4.12,3.50,17.47
"Carbohydrate, by difference",g,0.15,0.13,0.64
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.10,0.09,0.42
Minerals
"Calcium, Ca",mg,15,13,64
"Iron, Fe",mg,0.90,0.77,3.82
"Magnesium, Mg",mg,21,18,89
"Phosphorus, P",mg,191,162,810
"Potassium, K",mg,226,192,958
"Sodium, Na",mg,167,142,708
"Zinc, Zn",mg,2.68,2.28,11.36
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.060,0.051,0.254
"Riboflavin",mg,0.247,0.210,1.047
"Niacin",mg,5.745,4.883,24.359
"Vitamin B-6",mg,0.425,0.361,1.802
"Vitamin B-12",µg,2.05,1.74,8.69
"Vitamin A, RAE",µg,13,11,55
"Vitamin A, IU",IU,43,37,182
"Vitamin E (alpha-tocopherol)",mg,0.12,0.10,0.51
"Vitamin D (D2 + D3)",µg,0.3,0.3,1.3
"Vitamin D",IU,13,11,55
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.124,0.955,4.766
"Fatty acids, total monounsaturated",g,1.244,1.057,5.275
"Fatty acids, total polyunsaturated",g,1.009,0.858,4.278
"Fatty acids, total trans",g,0.052,0.044,0.220
"Cholesterol",mg,79,67,335
Amino Acids
Other
"Caffeine",mg,0,0,0
