Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:39 EST
"Nutrient data for: 05181, Turkey from whole, light meat, meat and skin, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 lb = 453.0g",
Proximates
"Water",g,70.68,60.08,320.18
"Energy",kcal,161,137,729
"Protein",g,21.96,18.67,99.48
"Total lipid (fat)",g,7.43,6.32,33.66
"Carbohydrate, by difference",g,0.15,0.13,0.68
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.06,0.05,0.27
Minerals
"Calcium, Ca",mg,11,9,50
"Iron, Fe",mg,0.75,0.64,3.40
"Magnesium, Mg",mg,25,21,113
"Phosphorus, P",mg,188,160,852
"Potassium, K",mg,223,190,1010
"Sodium, Na",mg,105,89,476
"Zinc, Zn",mg,1.25,1.06,5.66
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.038,0.032,0.172
"Riboflavin",mg,0.139,0.118,0.630
"Niacin",mg,8.968,7.623,40.625
"Vitamin B-6",mg,0.711,0.604,3.221
"Folate, DFE",µg,7,6,32
"Vitamin B-12",µg,0.67,0.57,3.04
"Vitamin A, RAE",µg,19,16,86
"Vitamin A, IU",IU,62,53,281
"Vitamin E (alpha-tocopherol)",mg,0.07,0.06,0.32
"Vitamin D (D2 + D3)",µg,0.3,0.3,1.4
"Vitamin D",IU,11,9,50
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,1.899,1.614,8.602
"Fatty acids, total monounsaturated",g,2.431,2.066,11.012
"Fatty acids, total polyunsaturated",g,1.952,1.659,8.843
"Fatty acids, total trans",g,0.100,0.085,0.453
"Cholesterol",mg,67,57,304
Amino Acids
Other
"Caffeine",mg,0,0,0
