Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:38 EST
"Nutrient data for: 05219, Turkey, breast, from whole bird, meat only, raw"
Nutrient,Unit,1Value per 100 g,"4.0 oz = 114.0g","1 breast = 1769.0g",
Proximates
"Water",g,74.89,85.37,1324.80
"Energy",kcal,114,130,2017
"Protein",g,23.66,26.97,418.55
"Total lipid (fat)",g,1.48,1.69,26.18
"Carbohydrate, by difference",g,0.14,0.16,2.48
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.05,0.06,0.88
Minerals
"Calcium, Ca",mg,11,13,195
"Iron, Fe",mg,0.73,0.83,12.91
"Magnesium, Mg",mg,28,32,495
"Phosphorus, P",mg,201,229,3556
"Potassium, K",mg,242,276,4281
"Sodium, Na",mg,113,129,1999
"Zinc, Zn",mg,1.28,1.46,22.64
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.042,0.048,0.743
"Riboflavin",mg,0.145,0.165,2.565
"Niacin",mg,9.924,11.313,175.556
"Vitamin B-6",mg,0.813,0.927,14.382
"Folate, DFE",µg,7,8,124
"Vitamin B-12",µg,0.63,0.72,11.14
"Vitamin A, RAE",µg,6,7,106
"Vitamin A, IU",IU,20,23,354
"Vitamin E (alpha-tocopherol)",mg,0.06,0.07,1.06
"Vitamin D (D2 + D3)",µg,0.1,0.1,1.8
"Vitamin D",IU,5,6,88
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.289,0.329,5.112
"Fatty acids, total monounsaturated",g,0.264,0.301,4.670
"Fatty acids, total polyunsaturated",g,0.258,0.294,4.564
"Fatty acids, total trans",g,0.013,0.015,0.230
"Cholesterol",mg,57,65,1008
Amino Acids
Other
"Caffeine",mg,0,0,0
