Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:39 EST
"Nutrient data for: 05711, Turkey, retail parts, breast, meat only, cooked, roasted"
Nutrient,Unit,1Value per 100 g,"1 breast = 863.0g","3.0 oz = 85.0g",
Proximates
"Water",g,67.53,582.78,57.40
"Energy",kcal,136,1174,116
"Protein",g,29.51,254.67,25.08
"Total lipid (fat)",g,1.97,17.00,1.67
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,14,121,12
"Iron, Fe",mg,0.97,8.37,0.82
"Magnesium, Mg",mg,28,242,24
"Phosphorus, P",mg,253,2183,215
"Potassium, K",mg,297,2563,252
"Sodium, Na",mg,114,984,97
"Zinc, Zn",mg,1.52,13.12,1.29
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.043,0.371,0.037
"Riboflavin",mg,0.190,1.640,0.161
"Niacin",mg,11.750,101.403,9.988
"Vitamin B-6",mg,0.830,7.163,0.706
"Folate, DFE",µg,9,78,8
"Vitamin B-12",µg,1.76,15.19,1.50
"Vitamin A, RAE",µg,3,26,3
"Vitamin A, IU",IU,9,78,8
"Vitamin E (alpha-tocopherol)",mg,0.06,0.52,0.05
"Vitamin D (D2 + D3)",µg,0.2,1.7,0.2
"Vitamin D",IU,10,86,8
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.660,5.696,0.561
"Fatty acids, total monounsaturated",g,0.640,5.523,0.544
"Fatty acids, total polyunsaturated",g,0.670,5.782,0.570
"Fatty acids, total trans",g,0.024,0.207,0.020
"Cholesterol",mg,70,604,60
Amino Acids
Other
"Caffeine",mg,0,0,0
