Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:38 EST
"Nutrient data for: 05675, Chicken, skin (drumsticks and thighs), cooked, roasted"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.0g",
Proximates
"Water",g,39.45,11.18,178.71
"Energy",kcal,462,131,2093
"Protein",g,16.57,4.70,75.06
"Total lipid (fat)",g,43.99,12.47,199.27
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,10,3,45
"Iron, Fe",mg,0.90,0.26,4.08
"Magnesium, Mg",mg,16,5,72
"Phosphorus, P",mg,151,43,684
"Potassium, K",mg,181,51,820
"Sodium, Na",mg,85,24,385
"Zinc, Zn",mg,0.86,0.24,3.90
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.052,0.015,0.236
"Riboflavin",mg,0.062,0.018,0.281
"Niacin",mg,3.917,1.110,17.744
"Vitamin B-6",mg,0.197,0.056,0.892
"Folate, DFE",µg,3,1,14
"Vitamin B-12",µg,0.50,0.14,2.27
"Vitamin A, RAE",µg,54,15,245
"Vitamin A, IU",IU,181,51,820
"Vitamin E (alpha-tocopherol)",mg,0.23,0.07,1.04
"Vitamin D (D2 + D3)",µg,0.2,0.1,0.9
"Vitamin D",IU,6,2,27
"Vitamin K (phylloquinone)",µg,0.5,0.1,2.3
Lipids
"Fatty acids, total saturated",g,12.146,3.443,55.021
"Fatty acids, total monounsaturated",g,19.185,5.439,86.908
"Fatty acids, total polyunsaturated",g,8.787,2.491,39.805
"Fatty acids, total trans",g,0.246,0.070,1.114
"Cholesterol",mg,132,37,598
Amino Acids
Other
"Caffeine",mg,0,0,0
