Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:37 EST
"Nutrient data for: 05669, Ground turkey, 85% lean, 15% fat, pan-broiled crumbles"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,56.66,48.16
"Energy",kcal,258,219
"Protein",g,25.11,21.34
"Total lipid (fat)",g,17.45,14.83
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,49,42
"Iron, Fe",mg,1.98,1.68
"Magnesium, Mg",mg,28,24
"Phosphorus, P",mg,263,224
"Potassium, K",mg,276,235
"Sodium, Na",mg,85,72
"Zinc, Zn",mg,3.56,3.03
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.080,0.068
"Riboflavin",mg,0.260,0.221
"Niacin",mg,7.720,6.562
"Vitamin B-6",mg,0.462,0.393
"Folate, DFE",µg,7,6
"Vitamin B-12",µg,1.60,1.36
"Vitamin A, RAE",µg,35,30
"Vitamin A, IU",IU,117,99
"Vitamin E (alpha-tocopherol)",mg,0.09,0.08
"Vitamin D (D2 + D3)",µg,0.2,0.2
"Vitamin D",IU,8,7
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,4.572,3.886
"Fatty acids, total monounsaturated",g,6.050,5.143
"Fatty acids, total polyunsaturated",g,4.624,3.930
"Fatty acids, total trans",g,0.243,0.207
"Cholesterol",mg,106,90
Amino Acids
Other
"Caffeine",mg,0,0
