Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:38 EST
"Nutrient data for: 05684, Chicken, skin (drumsticks and thighs), with added solution, cooked, braised"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,46.96,13.31
"Energy",kcal,403,114
"Protein",g,12.26,3.48
"Total lipid (fat)",g,38.94,11.04
"Carbohydrate, by difference",g,1.00,0.28
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,14,4
"Iron, Fe",mg,0.65,0.18
"Magnesium, Mg",mg,12,3
"Phosphorus, P",mg,112,32
"Potassium, K",mg,146,41
"Sodium, Na",mg,139,39
"Zinc, Zn",mg,0.63,0.18
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.050,0.014
"Riboflavin",mg,0.040,0.011
"Niacin",mg,3.300,0.936
"Vitamin B-6",mg,0.144,0.041
"Folate, DFE",µg,2,1
"Vitamin B-12",µg,0.27,0.08
"Vitamin A, RAE",µg,44,12
"Vitamin A, IU",IU,147,42
"Vitamin E (alpha-tocopherol)",mg,0.18,0.05
"Vitamin D (D2 + D3)",µg,0.1,0.0
"Vitamin D",IU,3,1
"Vitamin K (phylloquinone)",µg,0.4,0.1
Lipids
"Fatty acids, total saturated",g,10.605,3.007
"Fatty acids, total monounsaturated",g,17.201,4.876
"Fatty acids, total polyunsaturated",g,7.994,2.266
"Fatty acids, total trans",g,0.245,0.069
"Cholesterol",mg,124,35
Amino Acids
Other
"Caffeine",mg,0,0
