Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:37 EST
"Nutrient data for: 05148, Goose, domesticated, meat only, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 unit (yield from 1 lb ready-to-cook goose) = 185.0g","0.5 goose = 766.0g",
Proximates
"Water",g,68.30,58.05,126.36,523.18
"Energy",kcal,161,137,298,1233
"Protein",g,22.75,19.34,42.09,174.26
"Total lipid (fat)",g,7.13,6.06,13.19,54.62
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,13,11,24,100
"Iron, Fe",mg,2.57,2.18,4.75,19.69
"Magnesium, Mg",mg,24,20,44,184
"Phosphorus, P",mg,312,265,577,2390
"Potassium, K",mg,420,357,777,3217
"Sodium, Na",mg,87,74,161,666
"Zinc, Zn",mg,2.34,1.99,4.33,17.92
Vitamins
"Vitamin C, total ascorbic acid",mg,7.2,6.1,13.3,55.2
"Thiamin",mg,0.129,0.110,0.239,0.988
"Riboflavin",mg,0.377,0.320,0.697,2.888
"Niacin",mg,4.278,3.636,7.914,32.769
"Vitamin B-6",mg,0.640,0.544,1.184,4.902
"Folate, DFE",µg,31,26,57,237
"Vitamin B-12",µg,0.49,0.42,0.91,3.75
"Vitamin A, RAE",µg,12,10,22,92
"Vitamin A, IU",IU,40,34,74,306
Lipids
"Fatty acids, total saturated",g,2.790,2.372,5.162,21.371
"Fatty acids, total monounsaturated",g,1.850,1.573,3.422,14.171
"Fatty acids, total polyunsaturated",g,0.900,0.765,1.665,6.894
"Cholesterol",mg,84,71,155,643
Amino Acids
Other
