Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 15:20 EST
"Nutrient data for: 05062, Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g","1 piece = 272.0g","1 package = 926.0g",
Proximates
"Water",g,73.90,62.82,201.01,684.31
"Energy",kcal,120,102,326,1111
"Protein",g,22.50,19.12,61.20,208.35
"Total lipid (fat)",g,2.62,2.23,7.13,24.26
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,5,4,14,46
"Iron, Fe",mg,0.37,0.31,1.01,3.43
"Magnesium, Mg",mg,28,24,76,259
"Phosphorus, P",mg,213,181,579,1972
"Potassium, K",mg,334,284,908,3093
"Sodium, Na",mg,45,38,122,417
"Zinc, Zn",mg,0.68,0.58,1.85,6.30
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.094,0.080,0.256,0.870
"Riboflavin",mg,0.177,0.150,0.481,1.639
"Niacin",mg,9.600,8.160,26.112,88.896
"Vitamin B-6",mg,0.811,0.689,2.206,7.510
"Folate, DFE",µg,9,8,24,83
"Vitamin B-12",µg,0.21,0.18,0.57,1.94
"Vitamin A, RAE",µg,9,8,24,83
"Vitamin A, IU",IU,30,26,82,278
"Vitamin E (alpha-tocopherol)",mg,0.56,0.48,1.52,5.19
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,1,1,3,9
"Vitamin K (phylloquinone)",µg,0.0,0.0,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.563,0.479,1.531,5.213
"Fatty acids, total monounsaturated",g,0.689,0.586,1.874,6.380
"Fatty acids, total polyunsaturated",g,0.424,0.360,1.153,3.926
"Fatty acids, total trans",g,0.007,0.006,0.019,0.065
"Cholesterol",mg,73,62,199,676
Amino Acids
Other
"Caffeine",mg,0,0,0,0
