Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:10 EST
"Nutrient data for: 09149, Kumquats, raw"
Nutrient,Unit,1Value per 100 g,"1 fruit without refuse = 19.0g",
Proximates
"Water",g,80.85,15.36
"Energy",kcal,71,13
"Protein",g,1.88,0.36
"Total lipid (fat)",g,0.86,0.16
"Carbohydrate, by difference",g,15.90,3.02
"Fiber, total dietary",g,6.5,1.2
"Sugars, total",g,9.36,1.78
Minerals
"Calcium, Ca",mg,62,12
"Iron, Fe",mg,0.86,0.16
"Magnesium, Mg",mg,20,4
"Phosphorus, P",mg,19,4
"Potassium, K",mg,186,35
"Sodium, Na",mg,10,2
"Zinc, Zn",mg,0.17,0.03
Vitamins
"Vitamin C, total ascorbic acid",mg,43.9,8.3
"Thiamin",mg,0.037,0.007
"Riboflavin",mg,0.090,0.017
"Niacin",mg,0.429,0.082
"Vitamin B-6",mg,0.036,0.007
"Folate, DFE",µg,17,3
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,15,3
"Vitamin A, IU",IU,290,55
"Vitamin E (alpha-tocopherol)",mg,0.15,0.03
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,0.0,0.0
Lipids
"Fatty acids, total saturated",g,0.103,0.020
"Fatty acids, total monounsaturated",g,0.154,0.029
"Fatty acids, total polyunsaturated",g,0.171,0.032
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
"Caffeine",mg,0,0
