Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 03:12 EST
"Nutrient data for: 09238, Peaches, canned, juice pack, solids and liquids"
Nutrient,Unit,1Value per 100 g,"1 cup = 250.0g","1 cup, halves or slices = 248.0g","1 half, with liquid = 98.0g",
Proximates
"Water",g,87.49,218.72,216.98,85.74
"Energy",kcal,44,110,109,43
"Protein",g,0.63,1.57,1.56,0.62
"Total lipid (fat)",g,0.03,0.07,0.07,0.03
"Carbohydrate, by difference",g,11.57,28.93,28.69,11.34
"Fiber, total dietary",g,1.3,3.2,3.2,1.3
"Sugars, total",g,10.27,25.68,25.47,10.06
Minerals
"Calcium, Ca",mg,6,15,15,6
"Iron, Fe",mg,0.27,0.68,0.67,0.26
"Magnesium, Mg",mg,7,18,17,7
"Phosphorus, P",mg,17,42,42,17
"Potassium, K",mg,128,320,317,125
"Sodium, Na",mg,4,10,10,4
"Zinc, Zn",mg,0.11,0.28,0.27,0.11
Vitamins
"Vitamin C, total ascorbic acid",mg,3.6,9.0,8.9,3.5
"Thiamin",mg,0.008,0.020,0.020,0.008
"Riboflavin",mg,0.017,0.043,0.042,0.017
"Niacin",mg,0.582,1.455,1.443,0.570
"Vitamin B-6",mg,0.019,0.048,0.047,0.019
"Folate, DFE",µg,3,8,7,3
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,19,48,47,19
"Vitamin A, IU",IU,381,952,945,373
"Vitamin E (alpha-tocopherol)",mg,0.49,1.23,1.22,0.48
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,1.7,4.2,4.2,1.7
Lipids
"Fatty acids, total saturated",g,0.004,0.010,0.010,0.004
"Fatty acids, total monounsaturated",g,0.012,0.030,0.030,0.012
"Fatty acids, total polyunsaturated",g,0.016,0.040,0.040,0.016
"Fatty acids, total trans",g,0.000,0.000,0.000,0.000
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
