Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:02 EST
"Nutrient data for: 17400, Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,67.56,57.43
"Energy",kcal,162,138
"Protein",g,26.31,22.36
"Total lipid (fat)",g,6.35,5.40
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,10,8
"Iron, Fe",mg,2.03,1.73
"Magnesium, Mg",mg,27,23
"Phosphorus, P",mg,223,190
"Potassium, K",mg,373,317
"Sodium, Na",mg,67,57
"Zinc, Zn",mg,3.93,3.34
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.138,0.117
"Riboflavin",mg,0.150,0.128
"Niacin",mg,6.393,5.434
"Vitamin B-6",mg,0.166,0.141
"Vitamin B-12",µg,2.25,1.91
"Vitamin A, RAE",µg,2,2
"Vitamin A, IU",IU,6,5
"Vitamin E (alpha-tocopherol)",mg,0.20,0.17
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,1,1
Lipids
"Fatty acids, total saturated",g,1.901,1.616
"Fatty acids, total monounsaturated",g,1.640,1.394
"Fatty acids, total polyunsaturated",g,0.402,0.342
"Fatty acids, total trans",g,0.185,0.157
"Cholesterol",mg,78,66
Amino Acids
Other
"Caffeine",mg,0,0
