Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:06 EST
"Nutrient data for: 17270, Veal, breast, separable fat, cooked"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g",
Proximates
"Water",g,36.15,10.25
"Energy",kcal,521,148
"Protein",g,9.40,2.66
"Total lipid (fat)",g,53.35,15.12
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
Minerals
"Calcium, Ca",mg,6,2
"Iron, Fe",mg,0.45,0.13
"Magnesium, Mg",mg,10,3
"Phosphorus, P",mg,102,29
"Potassium, K",mg,181,51
"Sodium, Na",mg,49,14
"Zinc, Zn",mg,0.76,0.22
Vitamins
"Thiamin",mg,0.020,0.006
"Riboflavin",mg,0.120,0.034
"Niacin",mg,2.790,0.791
"Vitamin B-6",mg,0.110,0.031
"Folate, DFE",µg,5,1
"Vitamin B-12",µg,0.55,0.16
Lipids
"Fatty acids, total saturated",g,21.407,6.069
"Fatty acids, total monounsaturated",g,26.410,7.487
"Fatty acids, total polyunsaturated",g,2.865,0.812
"Cholesterol",mg,95,27
Amino Acids
Other
