Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:07 EST
"Nutrient data for: 17099, Veal, leg (top round), separable lean only, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,75.82,21.49,343.92
"Energy",kcal,107,30,485
"Protein",g,21.28,6.03,96.53
"Total lipid (fat)",g,1.76,0.50,7.98
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,5,1,23
"Iron, Fe",mg,0.80,0.23,3.63
"Magnesium, Mg",mg,27,8,122
"Phosphorus, P",mg,223,63,1012
"Potassium, K",mg,372,105,1687
"Sodium, Na",mg,64,18,290
"Zinc, Zn",mg,2.34,0.66,10.61
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.080,0.023,0.363
"Riboflavin",mg,0.280,0.079,1.270
"Niacin",mg,9.560,2.710,43.364
"Vitamin B-6",mg,0.470,0.133,2.132
"Folate, DFE",µg,14,4,64
"Vitamin B-12",µg,1.05,0.30,4.76
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.29,0.08,1.32
Lipids
"Fatty acids, total saturated",g,0.530,0.150,2.404
"Fatty acids, total monounsaturated",g,0.560,0.159,2.540
"Fatty acids, total polyunsaturated",g,0.180,0.051,0.816
"Cholesterol",mg,78,22,354
Amino Acids
Other
