Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:53 EST
"Nutrient data for: 17174, Game meat, muskrat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,69.35,19.66,314.57
"Energy",kcal,162,46,735
"Protein",g,20.76,5.89,94.17
"Total lipid (fat)",g,8.10,2.30,36.74
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,25,7,113
"Magnesium, Mg",mg,22,6,100
"Phosphorus, P",mg,220,62,998
"Potassium, K",mg,276,78,1252
"Sodium, Na",mg,82,23,372
Vitamins
"Vitamin C, total ascorbic acid",mg,5.0,1.4,22.7
"Thiamin",mg,0.090,0.026,0.408
"Riboflavin",mg,0.520,0.147,2.359
"Niacin",mg,6.200,1.758,28.123
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
Lipids
Amino Acids
Other
