Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:51 EST
"Nutrient data for: 17269, Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g","4.0 oz = 113.0g",
Proximates
"Water",g,75.40,21.38,342.01,85.20
"Energy",kcal,109,31,494,123
"Protein",g,21.10,5.98,95.71,23.84
"Total lipid (fat)",g,2.10,0.60,9.53,2.37
"Carbohydrate, by difference",g,0.00,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,4,1,18,5
"Iron, Fe",mg,3.00,0.85,13.61,3.39
"Magnesium, Mg",mg,24,7,109,27
"Phosphorus, P",mg,189,54,857,214
"Potassium, K",mg,322,91,1461,364
"Sodium, Na",mg,59,17,268,67
"Zinc, Zn",mg,5.00,1.42,22.68,5.65
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.042,0.012,0.191,0.047
"Riboflavin",mg,0.096,0.027,0.435,0.108
"Niacin",mg,1.879,0.533,8.523,2.123
"Vitamin B-6",mg,0.221,0.063,1.002,0.250
"Vitamin B-12",µg,2.20,0.62,9.98,2.49
"Vitamin A, RAE",µg,1,0,5,1
"Vitamin A, IU",IU,2,1,9,2
"Vitamin E (alpha-tocopherol)",mg,0.05,0.01,0.23,0.06
Lipids
"Fatty acids, total saturated",g,0.749,0.212,3.397,0.846
"Fatty acids, total monounsaturated",g,0.861,0.244,3.905,0.973
"Fatty acids, total polyunsaturated",g,0.217,0.062,0.984,0.245
"Cholesterol",mg,66,19,299,75
Amino Acids
Other
Footnotes
(a)"Energy, as determined by bomb calorimetry, is 136.00 kcal."
