Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:02 EST
"Nutrient data for: 17388, Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted"
Nutrient,Unit,1Value per 100 g,"3.0 oz = 85.0g",
Proximates
"Water",g,66.69,56.69
"Energy",kcal,156,133
"Protein",g,28.99,24.64
"Total lipid (fat)",g,4.49,3.82
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,6,5
"Iron, Fe",mg,2.05,1.74
"Magnesium, Mg",mg,28,24
"Phosphorus, P",mg,234,199
"Potassium, K",mg,355,302
"Sodium, Na",mg,57,48
"Zinc, Zn",mg,2.70,2.30
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.062,0.053
"Riboflavin",mg,0.187,0.159
"Niacin",mg,7.133,6.063
"Vitamin B-6",mg,0.205,0.174
"Vitamin B-12",µg,1.39,1.18
"Vitamin A, RAE",µg,1,1
"Vitamin A, IU",IU,3,3
"Vitamin E (alpha-tocopherol)",mg,0.34,0.29
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,1,1
Lipids
"Fatty acids, total saturated",g,1.581,1.344
"Fatty acids, total monounsaturated",g,1.233,1.048
"Fatty acids, total polyunsaturated",g,0.350,0.297
"Fatty acids, total trans",g,0.098,0.083
"Cholesterol",mg,86,73
Amino Acids
Other
"Caffeine",mg,0,0
