Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:10 EST
"Nutrient data for: 17197, Veal, variety meats and by-products, kidneys, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","4.0 oz = 113.0g",
Proximates
"Water",g,79.07,22.42,89.35
"Energy",kcal,99,28,112
"Protein",g,15.76,4.47,17.81
"Total lipid (fat)",g,3.12,0.88,3.53
"Carbohydrate, by difference",g,0.85,0.24,0.96
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,11,3,12
"Iron, Fe",mg,3.36,0.95,3.80
"Magnesium, Mg",mg,16,5,18
"Phosphorus, P",mg,241,68,272
"Potassium, K",mg,272,77,307
"Sodium, Na",mg,178,50,201
"Zinc, Zn",mg,1.97,0.56,2.23
Vitamins
"Vitamin C, total ascorbic acid",mg,5.0,1.4,5.7
"Thiamin",mg,0.320,0.091,0.362
"Riboflavin",mg,1.900,0.539,2.147
"Niacin",mg,6.990,1.982,7.899
"Vitamin B-6",mg,0.370,0.105,0.418
"Folate, DFE",µg,21,6,24
"Vitamin B-12",µg,28.20,7.99,31.87
"Vitamin A, RAE",µg,92,26,104
"Vitamin A, IU",IU,308,87,348
Lipids
"Fatty acids, total saturated",g,0.960,0.272,1.085
"Fatty acids, total monounsaturated",g,0.680,0.193,0.768
"Fatty acids, total polyunsaturated",g,0.620,0.176,0.701
"Cholesterol",mg,364,103,411
Amino Acids
Other
