Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 13:59 EST
"Nutrient data for: 17032, Lamb, domestic, rib, separable lean only, trimmed to 1/4"" fat, choice, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,70.44,19.97,319.52
"Energy",kcal,169,48,767
"Protein",g,19.98,5.66,90.63
"Total lipid (fat)",g,9.23,2.62,41.87
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
Minerals
"Calcium, Ca",mg,12,3,54
"Iron, Fe",mg,1.67,0.47,7.58
"Magnesium, Mg",mg,25,7,113
"Phosphorus, P",mg,181,51,821
"Potassium, K",mg,265,75,1202
"Sodium, Na",mg,72,20,327
"Zinc, Zn",mg,3.80,1.08,17.24
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.120,0.034,0.544
"Riboflavin",mg,0.200,0.057,0.907
"Niacin",mg,5.890,1.670,26.717
"Vitamin B-6",mg,0.160,0.045,0.726
"Folate, DFE",µg,21,6,95
"Vitamin B-12",µg,2.38,0.67,10.80
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.19,0.05,0.86
Lipids
"Fatty acids, total saturated",g,3.300,0.936,14.969
"Fatty acids, total monounsaturated",g,3.710,1.052,16.829
"Fatty acids, total polyunsaturated",g,0.840,0.238,3.810
"Cholesterol",mg,66,19,299
Amino Acids
Other
