Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 18290, Pancakes, plain, dry mix, complete, prepared"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 pancake (4"" dia) = 38.0g","1 pancake (6"" dia) = 77.0g",
Proximates
"Water",g,53.00,15.03,20.14,40.81
"Energy",kcal,194,55,74,149
"Protein",g,5.20,1.47,1.98,4.00
"Total lipid (fat)",g,2.50,0.71,0.95,1.93
"Carbohydrate, by difference",g,36.70,10.40,13.95,28.26
"Fiber, total dietary",g,1.3,0.4,0.5,1.0
Minerals
"Calcium, Ca",mg,126,36,48,97
"Iron, Fe",mg,1.56,0.44,0.59,1.20
"Magnesium, Mg",mg,20,6,8,15
"Phosphorus, P",mg,334,95,127,257
"Potassium, K",mg,175,50,66,135
"Sodium, Na",mg,628,178,239,484
"Zinc, Zn",mg,0.39,0.11,0.15,0.30
Vitamins
"Vitamin C, total ascorbic acid",mg,0.2,0.1,0.1,0.2
"Thiamin",mg,0.211,0.060,0.080,0.162
"Riboflavin",mg,0.217,0.062,0.082,0.167
"Niacin",mg,1.711,0.485,0.650,1.317
"Vitamin B-6",mg,0.091,0.026,0.035,0.070
"Folate, DFE",µg,57,16,22,44
"Vitamin B-12",µg,0.20,0.06,0.08,0.15
"Vitamin A, RAE",µg,10,3,4,8
"Vitamin A, IU",IU,32,9,12,25
Lipids
"Fatty acids, total saturated",g,0.507,0.144,0.193,0.390
"Fatty acids, total monounsaturated",g,0.881,0.250,0.335,0.678
"Fatty acids, total polyunsaturated",g,0.820,0.232,0.312,0.631
"Cholesterol",mg,12,3,5,9
Amino Acids
Other
