Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:33 EST
"Nutrient data for: 18422, Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 cookie, medium (2-1/4"" dia) = 10.0g","1 cookie, bite size (include Mini Chips Ahoy!) = 2.2g",
Proximates
"Water",g,4.10,1.16,0.41,0.09
"Energy",kcal,481,136,48,11
"Protein",g,5.40,1.53,0.54,0.12
"Total lipid (fat)",g,22.60,6.41,2.26,0.50
"Carbohydrate, by difference",g,66.80,18.94,6.68,1.47
"Fiber, total dietary",g,2.5,0.7,0.2,0.1
Minerals
"Calcium, Ca",mg,25,7,2,1
"Iron, Fe",mg,1.00,0.28,0.10,0.02
"Magnesium, Mg",mg,31,9,3,1
"Phosphorus, P",mg,108,31,11,2
"Potassium, K",mg,135,38,14,3
"Sodium, Na",mg,315,89,32,7
"Zinc, Zn",mg,0.64,0.18,0.06,0.01
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0,0.0
"Thiamin",mg,0.059,0.017,0.006,0.001
"Riboflavin",mg,0.060,0.017,0.006,0.001
"Niacin",mg,0.473,0.134,0.047,0.010
"Vitamin B-6",mg,0.056,0.016,0.006,0.001
"Folate, DFE",µg,9,3,1,0
"Vitamin B-12",µg,0.01,0.00,0.00,0.00
"Vitamin A, RAE",µg,0,0,0,0
"Vitamin A, IU",IU,4,1,0,0
Lipids
"Fatty acids, total saturated",g,7.476,2.119,0.748,0.164
"Fatty acids, total monounsaturated",g,11.671,3.309,1.167,0.257
"Fatty acids, total polyunsaturated",g,2.367,0.671,0.237,0.052
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,11,3,1,0
