Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:40 EST
"Nutrient data for: 28154, KEEBLER, Vienna Fingers with Creme Filling, Reduced Fat"
Nutrient,Unit,1Value per 100 g,"2.0 cookies = 31.0g",
Proximates
"Water",g,2.80,0.87
"Energy",kcal,465,144
"Protein",g,4.50,1.40
"Total lipid (fat)",g,15.00,4.65
"Carbohydrate, by difference",g,78.10,24.21
"Fiber, total dietary",g,1.5,0.5
"Sugars, total",g,37.20,11.53
Minerals
"Iron, Fe",mg,3.40,1.05
"Phosphorus, P",mg,91,28
"Potassium, K",mg,9,3
"Sodium, Na",mg,366,113
Vitamins
"Thiamin",mg,0.300,0.093
"Riboflavin",mg,0.200,0.062
"Niacin",mg,2.280,0.707
Lipids
"Fatty acids, total saturated",g,4.900,1.519
"Fatty acids, total monounsaturated",g,2.700,0.837
"Fatty acids, total polyunsaturated",g,7.100,2.201
"Fatty acids, total trans",g,0.270,0.084
"Cholesterol",mg,0,0
Amino Acids
Other
