Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:39 EST
"Nutrient data for: 28058, KEEBLER, CHIPS DELUXE, Original Chocolate Chip Cookies"
Nutrient,Unit,1Value per 100 g,"2.0 cookies = 30.0g",
Proximates
"Water",g,2.80,0.84
"Energy",kcal,517,155
"Protein",g,5.50,1.65
"Total lipid (fat)",g,28.30,8.49
"Carbohydrate, by difference",g,62.70,18.81
"Fiber, total dietary",g,2.9,0.9
"Sugars, total",g,30.10,9.03
Minerals
"Iron, Fe",mg,3.60,1.08
"Magnesium, Mg",mg,47,14
"Phosphorus, P",mg,95,28
"Potassium, K",mg,171,51
"Sodium, Na",mg,350,105
"Zinc, Zn",mg,0.80,0.24
Vitamins
"Thiamin",mg,0.320,0.096
"Riboflavin",mg,0.210,0.063
"Niacin",mg,2.400,0.720
"Vitamin B-6",mg,0.020,0.006
Lipids
"Fatty acids, total saturated",g,11.100,3.330
"Fatty acids, total monounsaturated",g,7.200,2.160
"Fatty acids, total polyunsaturated",g,8.200,2.460
"Fatty acids, total trans",g,0.300,0.090
"Cholesterol",mg,9,3
Amino Acids
Other
