Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:40 EST
"Nutrient data for: 28142, KEEBLER, TOWN HOUSE, Original Crackers"
Nutrient,Unit,1Value per 100 g,"5.0 crackers = 16.0g",
Proximates
"Water",g,3.00,0.48
"Energy",kcal,526,84
"Protein",g,5.10,0.82
"Total lipid (fat)",g,29.60,4.74
"Carbohydrate, by difference",g,59.80,9.57
"Fiber, total dietary",g,1.7,0.3
"Sugars, total",g,6.50,1.04
Minerals
"Phosphorus, P",mg,202,32
"Potassium, K",mg,103,16
"Sodium, Na",mg,826,132
Vitamins
"Thiamin",mg,0.540,0.086
"Riboflavin",mg,0.280,0.045
"Niacin",mg,3.250,0.520
Lipids
"Fatty acids, total saturated",g,4.800,0.768
"Fatty acids, total monounsaturated",g,7.900,1.264
"Fatty acids, total polyunsaturated",g,16.600,2.656
"Fatty acids, total trans",g,0.290,0.046
"Cholesterol",mg,0,0
Amino Acids
Other
