Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:42 EST
"Nutrient data for: 28276, MURRAY, SOUTHERN KITCHEN, Oatmeal Cookies"
Nutrient,Unit,1Value per 100 g,"2.0 cookies = 29.0g",
Proximates
"Water",g,4.00,1.16
"Energy",kcal,478,139
"Protein",g,7.10,2.06
"Total lipid (fat)",g,20.10,5.83
"Carbohydrate, by difference",g,67.70,19.63
"Fiber, total dietary",g,4.5,1.3
"Sugars, total",g,30.90,8.96
Minerals
"Iron, Fe",mg,2.10,0.61
"Magnesium, Mg",mg,6,2
"Phosphorus, P",mg,28,8
"Potassium, K",mg,123,36
"Sodium, Na",mg,325,94
"Zinc, Zn",mg,0.20,0.06
Vitamins
"Thiamin",mg,0.290,0.084
"Riboflavin",mg,0.160,0.046
"Niacin",mg,1.700,0.493
"Vitamin B-6",mg,0.010,0.003
Lipids
"Fatty acids, total saturated",g,6.300,1.827
"Fatty acids, total monounsaturated",g,4.900,1.421
"Fatty acids, total polyunsaturated",g,7.500,2.175
"Fatty acids, total trans",g,0.270,0.078
"Cholesterol",mg,0,0
Amino Acids
Other
