Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 18617, NABISCO, NABISCO GRAHAMS Crackers"
Nutrient,Unit,1Value per 100 g,"1 serving = 28.0g",
Proximates
"Water",g,3.60,1.01
"Energy",kcal,424,119
"Protein",g,6.99,1.96
"Total lipid (fat)",g,10.00,2.80
"Carbohydrate, by difference",g,76.20,21.34
"Fiber, total dietary",g,3.4,1.0
"Sugars, total",g,23.00,6.44
Minerals
"Calcium, Ca",mg,79,22
"Iron, Fe",mg,4.13,1.16
"Magnesium, Mg",mg,59,17
"Phosphorus, P",mg,202,57
"Potassium, K",mg,177,50
"Sodium, Na",mg,659,185
"Zinc, Zn",mg,1.94,0.54
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.228,0.064
"Riboflavin",mg,0.240,0.067
"Niacin",mg,3.780,1.058
"Vitamin B-6",mg,0.100,0.028
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,1.560,0.437
"Fatty acids, total monounsaturated",g,3.600,1.008
"Fatty acids, total polyunsaturated",g,0.460,0.129
"Cholesterol",mg,0,0
Amino Acids
Other
