Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:46 EST
"Nutrient data for: 28242, SUNSHINE, GRIPZ, Cheez-It Mixx and Cheesy Pizza Crackers"
Nutrient,Unit,1Value per 100 g,"1 pouch = 25.0g",
Proximates
"Water",g,2.90,0.72
"Energy",kcal,484,121
"Protein",g,10.80,2.70
"Total lipid (fat)",g,21.30,5.33
"Carbohydrate, by difference",g,63.70,15.93
"Fiber, total dietary",g,2.5,0.6
"Sugars, total",g,1.00,0.25
Minerals
"Iron, Fe",mg,4.30,1.07
"Magnesium, Mg",mg,18,4
"Phosphorus, P",mg,77,19
"Potassium, K",mg,122,30
"Sodium, Na",mg,919,230
Vitamins
"Thiamin",mg,0.600,0.150
"Riboflavin",mg,0.370,0.092
"Niacin",mg,5.000,1.250
Lipids
"Fatty acids, total saturated",g,6.700,1.675
"Fatty acids, total monounsaturated",g,5.200,1.300
"Fatty acids, total polyunsaturated",g,7.700,1.925
"Fatty acids, total trans",g,0.200,0.050
"Cholesterol",mg,8,2
Amino Acids
Other
