Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:39 EST
"Nutrient data for: 28053, KEEBLER, CHIPS DELUXE, Chocolate Malt Chunk Cookies"
Nutrient,Unit,1Value per 100 g,"2.0 cookies = 31.0g",
Proximates
"Water",g,2.70,0.84
"Energy",kcal,537,166
"Protein",g,4.70,1.46
"Total lipid (fat)",g,30.40,9.42
"Carbohydrate, by difference",g,61.80,19.16
"Fiber, total dietary",g,1.7,0.5
"Sugars, total",g,31.60,9.80
Minerals
"Iron, Fe",mg,2.50,0.78
"Magnesium, Mg",mg,24,7
"Phosphorus, P",mg,61,19
"Potassium, K",mg,94,29
"Sodium, Na",mg,342,106
"Zinc, Zn",mg,0.50,0.15
Vitamins
"Thiamin",mg,0.300,0.093
"Riboflavin",mg,0.200,0.062
"Niacin",mg,2.200,0.682
"Vitamin B-6",mg,0.020,0.006
Lipids
"Fatty acids, total saturated",g,13.800,4.278
"Fatty acids, total monounsaturated",g,5.900,1.829
"Fatty acids, total polyunsaturated",g,8.200,2.542
"Fatty acids, total trans",g,0.350,0.108
"Cholesterol",mg,9,3
Amino Acids
Other
