Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 28362, PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Explosive Pizza"
Nutrient,Unit,1Value per 100 g,"10.0 goldfish = 5.3g",
Proximates
"Water",g,3.50,0.19
"Energy",kcal,458,24
"Protein",g,9.56,0.51
"Total lipid (fat)",g,16.82,0.89
"Carbohydrate, by difference",g,67.20,3.56
"Sugars, total",g,2.40,0.13
Minerals
"Calcium, Ca",mg,47,2
"Iron, Fe",mg,4.43,0.23
"Magnesium, Mg",mg,26,1
"Phosphorus, P",mg,118,6
"Potassium, K",mg,296,16
"Sodium, Na",mg,868,46
"Zinc, Zn",mg,0.81,0.04
Vitamins
"Thiamin",mg,0.780,0.041
"Riboflavin",mg,0.550,0.029
"Niacin",mg,6.490,0.344
"Vitamin B-6",mg,0.130,0.007
Lipids
Amino Acids
Other
