Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:39 EST
"Nutrient data for: 28118, KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Mini Fudge Grahams Cookies"
Nutrient,Unit,1Value per 100 g,"1 pouch = 20.0g",
Proximates
"Water",g,2.50,0.50
"Energy",kcal,467,93
"Protein",g,4.50,0.90
"Total lipid (fat)",g,17.90,3.58
"Carbohydrate, by difference",g,73.20,14.64
"Fiber, total dietary",g,2.3,0.5
"Sugars, total",g,34.80,6.96
Minerals
"Magnesium, Mg",mg,10,2
"Phosphorus, P",mg,75,15
"Potassium, K",mg,218,44
"Sodium, Na",mg,349,70
"Zinc, Zn",mg,0.10,0.02
Vitamins
"Thiamin",mg,0.370,0.074
"Riboflavin",mg,0.190,0.038
"Niacin",mg,2.400,0.480
Lipids
"Fatty acids, total saturated",g,11.100,2.220
"Fatty acids, total monounsaturated",g,2.100,0.420
"Fatty acids, total polyunsaturated",g,3.900,0.780
"Fatty acids, total trans",g,0.360,0.072
"Cholesterol",mg,0,0
Amino Acids
Other
