Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:30 EST
"Nutrient data for: 18028, Bread, egg, toasted"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 slice (5"" x 3"" x 1/2"") = 37.0g",
Proximates
"Water",g,28.30,8.02,10.47
"Energy",kcal,315,89,117
"Protein",g,10.50,2.98,3.88
"Total lipid (fat)",g,6.60,1.87,2.44
"Carbohydrate, by difference",g,52.60,14.91,19.46
"Fiber, total dietary",g,2.5,0.7,0.9
"Sugars, total",g,1.94,0.55,0.72
Minerals
"Calcium, Ca",mg,102,29,38
"Iron, Fe",mg,3.34,0.95,1.24
"Magnesium, Mg",mg,21,6,8
"Phosphorus, P",mg,117,33,43
"Potassium, K",mg,126,36,47
"Sodium, Na",mg,417,118,154
"Zinc, Zn",mg,0.86,0.24,0.32
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.385,0.109,0.142
"Riboflavin",mg,0.432,0.122,0.160
"Niacin",mg,4.795,1.359,1.774
"Vitamin B-6",mg,0.064,0.018,0.024
"Folate, DFE",µg,128,36,47
"Vitamin B-12",µg,0.11,0.03,0.04
"Vitamin A, RAE",µg,69,20,26
"Vitamin A, IU",IU,231,65,85
"Vitamin E (alpha-tocopherol)",mg,0.29,0.08,0.11
"Vitamin D (D2 + D3)",µg,0.5,0.1,0.2
"Vitamin D",IU,21,6,8
"Vitamin K (phylloquinone)",µg,1.0,0.3,0.4
Lipids
"Fatty acids, total saturated",g,1.616,0.458,0.598
"Fatty acids, total monounsaturated",g,2.989,0.847,1.106
"Fatty acids, total polyunsaturated",g,1.149,0.326,0.425
"Cholesterol",mg,56,16,21
Amino Acids
Other
"Caffeine",mg,0,0,0
