Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:43 EST
"Nutrient data for: 28365, PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Pizza"
Nutrient,Unit,1Value per 100 g,"10.0 goldfish = 5.1g",
Proximates
"Water",g,3.51,0.18
"Energy",kcal,469,24
"Protein",g,9.67,0.49
"Total lipid (fat)",g,18.93,0.97
"Carbohydrate, by difference",g,65.11,3.32
"Fiber, total dietary",g,3.5,0.2
"Sugars, total",g,0.86,0.04
Minerals
"Calcium, Ca",mg,93,5
"Iron, Fe",mg,4.87,0.25
"Magnesium, Mg",mg,28,1
"Phosphorus, P",mg,173,9
"Potassium, K",mg,326,17
"Sodium, Na",mg,815,42
"Zinc, Zn",mg,1.04,0.05
Vitamins
"Thiamin",mg,0.775,0.040
"Riboflavin",mg,0.565,0.029
"Niacin",mg,6.785,0.346
Lipids
"Fatty acids, total saturated",g,2.137,0.109
"Fatty acids, total monounsaturated",g,11.111,0.567
"Fatty acids, total polyunsaturated",g,4.045,0.206
"Fatty acids, total trans",g,0.062,0.003
Amino Acids
Other
