Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:39 EST
"Nutrient data for: 28071, KEEBLER, CLUB Crackers, Snack Sticks, Original"
Nutrient,Unit,1Value per 100 g,"12.0 crackers = 29.0g",
Proximates
"Water",g,2.20,0.64
"Energy",kcal,475,138
"Protein",g,6.00,1.74
"Total lipid (fat)",g,22.20,6.44
"Carbohydrate, by difference",g,65.00,18.85
"Fiber, total dietary",g,2.4,0.7
"Sugars, total",g,9.50,2.75
Minerals
"Potassium, K",mg,105,30
"Sodium, Na",mg,1106,321
Vitamins
"Thiamin",mg,0.500,0.145
"Riboflavin",mg,0.300,0.087
"Niacin",mg,4.000,1.160
Lipids
"Fatty acids, total saturated",g,3.700,1.073
"Fatty acids, total monounsaturated",g,8.000,2.320
"Fatty acids, total polyunsaturated",g,9.200,2.668
"Fatty acids, total trans",g,1.300,0.377
Amino Acids
Other
