Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 23:42 EST
"Nutrient data for: 28275, MURRAY, Old Fashioned Gingersnaps Cookies"
Nutrient,Unit,1Value per 100 g,"5.0 cookies = 30.0g",
Proximates
"Water",g,3.00,0.90
"Energy",kcal,463,139
"Protein",g,5.10,1.53
"Total lipid (fat)",g,16.40,4.92
"Carbohydrate, by difference",g,73.90,22.17
"Fiber, total dietary",g,1.3,0.4
"Sugars, total",g,31.40,9.42
Minerals
"Iron, Fe",mg,3.20,0.96
"Magnesium, Mg",mg,12,4
"Phosphorus, P",mg,55,16
"Potassium, K",mg,144,43
"Sodium, Na",mg,541,162
"Zinc, Zn",mg,0.40,0.12
Vitamins
"Thiamin",mg,0.370,0.111
"Riboflavin",mg,0.240,0.072
"Niacin",mg,3.200,0.960
"Vitamin B-6",mg,0.020,0.006
Lipids
"Fatty acids, total saturated",g,5.300,1.590
"Fatty acids, total monounsaturated",g,3.700,1.110
"Fatty acids, total polyunsaturated",g,6.100,1.830
"Fatty acids, total trans",g,0.240,0.072
"Cholesterol",mg,0,0
Amino Acids
Other
