Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:30 EST
"Nutrient data for: 21278, DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust"
Nutrient,Unit,1Value per 100 g,"1 slice = 118.0g","1 pizza = 947.0g",
Proximates
"Water",g,43.42,51.24,411.19
"Energy",kcal,265,313,2510
"Protein",g,10.76,12.70,101.90
"Total lipid (fat)",g,9.83,11.60,93.09
"Carbohydrate, by difference",g,33.48,39.51,317.06
"Fiber, total dietary",g,2.4,2.8,22.7
"Sugars, total",g,4.22,4.98,39.96
Minerals
"Calcium, Ca",mg,166,196,1572
"Iron, Fe",mg,2.49,2.94,23.58
"Magnesium, Mg",mg,24,28,227
"Phosphorus, P",mg,203,240,1922
"Potassium, K",mg,169,199,1600
"Sodium, Na",mg,615,726,5824
"Zinc, Zn",mg,1.22,1.44,11.55
Vitamins
"Vitamin C, total ascorbic acid",mg,0.4,0.5,3.8
"Thiamin",mg,0.340,0.401,3.220
"Riboflavin",mg,0.180,0.212,1.705
"Niacin",mg,3.510,4.142,33.240
"Vitamin B-6",mg,0.040,0.047,0.379
"Vitamin B-12",µg,0.36,0.42,3.41
"Vitamin E (alpha-tocopherol)",mg,0.89,1.05,8.43
"Vitamin K (phylloquinone)",µg,6.1,7.2,57.8
Lipids
"Fatty acids, total saturated",g,4.062,4.793,38.467
"Fatty acids, total monounsaturated",g,2.434,2.872,23.050
"Fatty acids, total polyunsaturated",g,2.387,2.817,22.605
"Fatty acids, total trans",g,0.272,0.321,2.576
"Cholesterol",mg,16,19,152
Amino Acids
Other
