Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:30 EST
"Nutrient data for: 21281, DOMINO'S 14"" Pepperoni Pizza, Ultimate Deep Dish Crust"
Nutrient,Unit,1Value per 100 g,"1 slice = 123.0g","1 pizza = 984.0g",
Proximates
"Water",g,41.90,51.54,412.30
"Energy",kcal,283,348,2785
"Protein",g,11.52,14.17,113.36
"Total lipid (fat)",g,12.10,14.88,119.06
"Carbohydrate, by difference",g,31.89,39.22,313.80
"Fiber, total dietary",g,2.4,3.0,23.6
"Sugars, total",g,3.91,4.81,38.47
Minerals
"Calcium, Ca",mg,149,183,1466
"Iron, Fe",mg,2.54,3.12,24.99
"Magnesium, Mg",mg,24,30,236
"Phosphorus, P",mg,197,242,1938
"Potassium, K",mg,190,234,1870
"Sodium, Na",mg,693,852,6819
"Zinc, Zn",mg,1.33,1.64,13.09
Vitamins
"Vitamin C, total ascorbic acid",mg,0.4,0.5,3.9
"Thiamin",mg,0.360,0.443,3.542
"Riboflavin",mg,0.190,0.234,1.870
"Niacin",mg,3.250,3.998,31.980
"Vitamin B-6",mg,0.070,0.086,0.689
"Vitamin B-12",µg,0.52,0.64,5.12
"Vitamin E (alpha-tocopherol)",mg,0.88,1.08,8.66
"Vitamin K (phylloquinone)",µg,5.9,7.3,58.1
Lipids
"Fatty acids, total saturated",g,4.856,5.973,47.783
"Fatty acids, total monounsaturated",g,3.618,4.450,35.601
"Fatty acids, total polyunsaturated",g,2.550,3.136,25.092
"Fatty acids, total trans",g,0.358,0.440,3.523
"Cholesterol",mg,24,30,236
Amino Acids
Other
