Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:36 EST
"Nutrient data for: 21343, McDONALD'S, Low Fat Caramel Sauce"
Nutrient,Unit,1Value per 100 g,"0.8 oz = 21.0g",
Proximates
"Water",g,22.50,4.72
"Energy",kcal,313,66
"Protein",g,1.89,0.40
"Total lipid (fat)",g,3.25,0.68
"Carbohydrate, by difference",g,71.53,15.02
"Sugars, total",g,43.21,9.07
Minerals
"Calcium, Ca",mg,71,15
"Iron, Fe",mg,0.16,0.03
"Magnesium, Mg",mg,8,2
"Phosphorus, P",mg,89,19
"Potassium, K",mg,119,25
"Sodium, Na",mg,170,36
"Zinc, Zn",mg,0.28,0.06
Vitamins
"Thiamin",mg,0.075,0.016
"Riboflavin",mg,0.134,0.028
"Niacin",mg,0.006,0.001
"Vitamin B-6",mg,0.026,0.005
"Vitamin B-12",µg,0.00,0.00
"Vitamin A, RAE",µg,45,9
"Vitamin A, IU",IU,147,31
"Vitamin E (alpha-tocopherol)",mg,0.00,0.00
Lipids
"Fatty acids, total saturated",g,1.772,0.372
"Fatty acids, total monounsaturated",g,0.771,0.162
"Fatty acids, total polyunsaturated",g,0.139,0.029
"Fatty acids, total trans",g,0.037,0.008
"Cholesterol",mg,12,3
Amino Acids
Other
