Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 12:35 EST
"Nutrient data for: 21311, McDONALD'S, Creamy Ranch Sauce"
Nutrient,Unit,1Value per 100 g,"1.5 oz = 43.0g",
Proximates
"Water",g,41.36,17.78
"Energy",kcal,468,201
"Protein",g,1.11,0.48
"Total lipid (fat)",g,52.03,22.37
"Carbohydrate, by difference",g,3.49,1.50
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,3.45,1.48
Minerals
"Calcium, Ca",mg,29,12
"Iron, Fe",mg,0.25,0.11
"Magnesium, Mg",mg,3,1
"Phosphorus, P",mg,30,13
"Potassium, K",mg,78,34
"Sodium, Na",mg,708,304
"Zinc, Zn",mg,0.13,0.06
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.031,0.013
"Riboflavin",mg,0.079,0.034
"Niacin",mg,0.033,0.014
"Vitamin B-6",mg,0.040,0.017
"Vitamin B-12",µg,0.23,0.10
"Vitamin A, RAE",µg,0,0
"Vitamin A, IU",IU,0,0
"Vitamin E (alpha-tocopherol)",mg,3.42,1.47
Lipids
"Fatty acids, total saturated",g,7.894,3.394
"Fatty acids, total monounsaturated",g,11.094,4.770
"Fatty acids, total polyunsaturated",g,28.178,12.117
"Fatty acids, total trans",g,0.191,0.082
"Cholesterol",mg,21,9
Amino Acids
Other
