Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:53 EST
"Nutrient data for: 25043, Snacks, candy bits, yogurt covered with vitamin C"
Nutrient,Unit,1Value per 100 g,"1 package = 20.0g",
Proximates
"Water",g,3.73,0.75
"Energy",kcal,415,83
"Protein",g,0.00,0.00
"Total lipid (fat)",g,7.50,1.50
"Carbohydrate, by difference",g,86.90,17.38
"Fiber, total dietary",g,0.2,0.0
"Sugars, total",g,65.00,13.00
Minerals
"Calcium, Ca",mg,500,100
"Iron, Fe",mg,0.19,0.04
"Magnesium, Mg",mg,23,5
"Phosphorus, P",mg,190,38
"Potassium, K",mg,338,68
"Sodium, Na",mg,75,15
"Zinc, Zn",mg,0.86,0.17
Vitamins
"Vitamin C, total ascorbic acid",mg,180.0,36.0
"Thiamin",mg,0.079,0.016
"Riboflavin",mg,0.343,0.069
"Niacin",mg,0.173,0.035
"Vitamin B-6",mg,0.069,0.014
"Folate, DFE",µg,10,2
"Vitamin B-12",µg,0.76,0.15
"Vitamin A, RAE",µg,1,0
"Vitamin A, IU",IU,3,1
"Vitamin E (alpha-tocopherol)",mg,0.60,0.12
"Vitamin D (D2 + D3)",µg,0.0,0.0
"Vitamin D",IU,0,0
"Vitamin K (phylloquinone)",µg,13.5,2.7
Lipids
"Fatty acids, total saturated",g,1.389,0.278
"Fatty acids, total monounsaturated",g,0.983,0.197
"Fatty acids, total polyunsaturated",g,3.886,0.777
"Cholesterol",mg,3,1
Amino Acids
Other
"Caffeine",mg,0,0
