Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:54 EST
"Nutrient data for: 25039, Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors"
Nutrient,Unit,1Value per 100 g,"1 bar = 60.0g",
Proximates
"Water",g,9.86,5.92
"Energy",kcal,389,233
"Protein",g,6.67,4.00
"Total lipid (fat)",g,6.67,4.00
"Carbohydrate, by difference",g,75.47,45.28
"Fiber, total dietary",g,4.6,2.8
"Sugars, total",g,31.54,18.92
Minerals
"Calcium, Ca",mg,333,200
"Iron, Fe",mg,6.00,3.60
"Magnesium, Mg",mg,69,41
"Phosphorus, P",mg,167,100
"Potassium, K",mg,238,143
"Sodium, Na",mg,367,220
"Zinc, Zn",mg,1.42,0.85
Vitamins
"Vitamin C, total ascorbic acid",mg,0.9,0.5
"Thiamin",mg,0.500,0.300
"Riboflavin",mg,0.567,0.340
"Niacin",mg,6.667,4.000
"Vitamin B-6",mg,0.667,0.400
"Folate, DFE",µg,113,68
"Vitamin B-12",µg,0.08,0.05
"Vitamin A, RAE",µg,236,142
"Vitamin A, IU",IU,793,476
"Vitamin E (alpha-tocopherol)",mg,2.25,1.35
"Vitamin D (D2 + D3)",µg,0.1,0.1
"Vitamin D",IU,4,2
"Vitamin K (phylloquinone)",µg,6.9,4.1
Lipids
"Fatty acids, total saturated",g,1.299,0.779
"Fatty acids, total monounsaturated",g,1.531,0.919
"Fatty acids, total polyunsaturated",g,2.559,1.535
"Fatty acids, total trans",g,0.002,0.001
"Cholesterol",mg,36,22
Amino Acids
Other
"Caffeine",mg,0,0
