Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:53 EST
"Nutrient data for: 19400, Snacks, banana chips"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","3.0 oz = 85.0g","1.5 oz = 42.0g",
Proximates
"Water",g,4.30,1.22,3.65,1.81
"Energy",kcal,519,147,441,218
"Protein",g,2.30,0.65,1.95,0.97
"Total lipid (fat)",g,33.60,9.53,28.56,14.11
"Carbohydrate, by difference",g,58.40,16.56,49.64,24.53
"Fiber, total dietary",g,7.7,2.2,6.5,3.2
"Sugars, total",g,35.34,10.02,30.04,14.84
Minerals
"Calcium, Ca",mg,18,5,15,8
"Iron, Fe",mg,1.25,0.35,1.06,0.53
"Magnesium, Mg",mg,76,22,65,32
"Phosphorus, P",mg,56,16,48,24
"Potassium, K",mg,536,152,456,225
"Sodium, Na",mg,6,2,5,3
"Zinc, Zn",mg,0.75,0.21,0.64,0.32
Vitamins
"Vitamin C, total ascorbic acid",mg,6.3,1.8,5.4,2.6
"Thiamin",mg,0.085,0.024,0.072,0.036
"Riboflavin",mg,0.017,0.005,0.014,0.007
"Niacin",mg,0.710,0.201,0.603,0.298
"Vitamin B-6",mg,0.260,0.074,0.221,0.109
"Folate, DFE",µg,14,4,12,6
"Vitamin B-12",µg,0.00,0.00,0.00,0.00
"Vitamin A, RAE",µg,4,1,3,2
"Vitamin A, IU",IU,83,24,71,35
"Vitamin E (alpha-tocopherol)",mg,0.24,0.07,0.20,0.10
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0,0.0
"Vitamin D",IU,0,0,0,0
"Vitamin K (phylloquinone)",µg,1.3,0.4,1.1,0.5
Lipids
"Fatty acids, total saturated",g,28.970,8.213,24.624,12.167
"Fatty acids, total monounsaturated",g,1.950,0.553,1.657,0.819
"Fatty acids, total polyunsaturated",g,0.630,0.179,0.535,0.265
"Cholesterol",mg,0,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0,0
