Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 22:53 EST
"Nutrient data for: 19008, Snacks, corn-based, extruded, puffs or twists, cheese-flavor"
Nutrient,Unit,1Value per 100 g,"1 oz, crunchy (about 21 pieces) = 28.35g","1 oz, puffs (about 13 pieces) = 28.35g",
Proximates
"Water",g,0.56,0.16,0.16
"Energy",kcal,567,161,161
"Protein",g,5.46,1.55,1.55
"Total lipid (fat)",g,36.54,10.36,10.36
"Carbohydrate, by difference",g,54.54,15.46,15.46
"Fiber, total dietary",g,0.8,0.2,0.2
"Sugars, total",g,3.57,1.01,1.01
Minerals
"Calcium, Ca",mg,53,15,15
"Iron, Fe",mg,1.69,0.48,0.48
"Magnesium, Mg",mg,18,5,5
"Phosphorus, P",mg,126,36,36
"Potassium, K",mg,180,51,51
"Sodium, Na",mg,928,263,263
"Zinc, Zn",mg,0.37,0.10,0.10
Vitamins
"Vitamin C, total ascorbic acid",mg,0.1,0.0,0.0
"Thiamin",mg,0.180,0.051,0.051
"Riboflavin",mg,0.380,0.108,0.108
"Niacin",mg,2.627,0.745,0.745
"Vitamin B-6",mg,0.116,0.033,0.033
"Folate, DFE",µg,80,23,23
"Vitamin B-12",µg,0.20,0.06,0.06
"Vitamin A, RAE",µg,13,4,4
"Vitamin A, IU",IU,95,27,27
"Vitamin E (alpha-tocopherol)",mg,4.18,1.19,1.19
"Vitamin D (D2 + D3)",µg,0.1,0.0,0.0
"Vitamin D",IU,2,1,1
"Vitamin K (phylloquinone)",µg,1.3,0.4,0.4
Lipids
"Fatty acids, total saturated",g,3.749,1.063,1.063
"Fatty acids, total monounsaturated",g,0.478,0.136,0.136
"Fatty acids, total polyunsaturated",g,17.934,5.084,5.084
"Fatty acids, total trans",g,0.272,0.077,0.077
"Cholesterol",mg,7,2,2
Amino Acids
Other
"Caffeine",mg,0,0,0
Footnotes
(a)"Product made with oil that is not partially hydrogenated."
