Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:35 EST
"Nutrient data for: 19135, Candies, MARS SNACKFOOD US, MILKY WAY Bar"
Nutrient,Unit,1Value per 100 g,"1 serving 2.05 oz bar = 58.0g","1 bar fun size = 17.0g","1 piece miniature 5 pieces = serving = 8.2g","1 bar king size = 103.0g",
Proximates
"Water",g,6.30,3.65,1.07,0.52,6.49
"Energy",kcal,456,264,78,37,470
"Protein",g,4.01,2.33,0.68,0.33,4.13
"Total lipid (fat)",g,17.23,9.99,2.93,1.41,17.75
"Carbohydrate, by difference",g,71.17,41.28,12.10,5.84,73.31
"Fiber, total dietary",g,1.0,0.6,0.2,0.1,1.0
"Sugars, total",g,59.69,34.62,10.15,4.89,61.48
Minerals
"Calcium, Ca",mg,115,67,20,9,118
"Iron, Fe",mg,0.49,0.28,0.08,0.04,0.50
"Magnesium, Mg",mg,20,12,3,2,21
"Phosphorus, P",mg,67,39,11,5,69
"Potassium, K",mg,124,72,21,10,128
"Sodium, Na",mg,167,97,28,14,172
"Zinc, Zn",mg,0.69,0.40,0.12,0.06,0.71
Vitamins
"Vitamin C, total ascorbic acid",mg,0.7,0.4,0.1,0.1,0.7
"Thiamin",mg,0.046,0.027,0.008,0.004,0.047
"Riboflavin",mg,0.103,0.060,0.018,0.008,0.106
"Niacin",mg,0.154,0.089,0.026,0.013,0.159
"Vitamin B-6",mg,0.014,0.008,0.002,0.001,0.014
"Folate, DFE",µg,4,2,1,0,4
"Vitamin B-12",µg,0.18,0.10,0.03,0.01,0.19
"Vitamin A, RAE",µg,31,18,5,3,32
"Vitamin A, IU",IU,110,64,19,9,113
"Vitamin E (alpha-tocopherol)",mg,0.89,0.52,0.15,0.07,0.92
"Vitamin D (D2 + D3)",µg,0.4,0.2,0.1,0.0,0.4
"Vitamin D",IU,16,9,3,1,16
"Vitamin K (phylloquinone)",µg,3.6,2.1,0.6,0.3,3.7
Lipids
"Fatty acids, total saturated",g,12.016,6.969,2.043,0.985,12.376
"Fatty acids, total monounsaturated",g,2.230,1.293,0.379,0.183,2.297
"Fatty acids, total polyunsaturated",g,0.260,0.151,0.044,0.021,0.268
"Fatty acids, total trans",g,0.206,0.119,0.035,0.017,0.212
"Cholesterol",mg,9,5,2,1,9
Amino Acids
Other
"Caffeine",mg,6,3,1,0,6
