Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:38 EST
"Nutrient data for: 19149, Candies, NESTLE, RAISINETS Chocolate Covered Raisins"
Nutrient,Unit,1Value per 100 g,"1 serving 1.58 oz bag = 45.0g","1 serving fun size = 48.0g","1 serving 0.25 cup = 45.0g",
Proximates
"Water",g,6.40,2.88,3.07,2.88
"Energy",kcal,422,190,203,190
"Protein",g,4.40,1.98,2.11,1.98
"Total lipid (fat)",g,17.00,7.65,8.16,7.65
"Carbohydrate, by difference",g,71.00,31.95,34.08,31.95
"Fiber, total dietary",g,2.2,1.0,1.1,1.0
"Sugars, total",g,59.00,26.55,28.32,26.55
Minerals
"Calcium, Ca",mg,85,38,41,38
"Iron, Fe",mg,1.20,0.54,0.58,0.54
"Sodium, Na",mg,33,15,16,15
Vitamins
"Vitamin C, total ascorbic acid",mg,1.6,0.7,0.8,0.7
"Vitamin A, IU",IU,77,35,37,35
Lipids
"Fatty acids, total saturated",g,11.000,4.950,5.280,4.950
"Fatty acids, total trans",g,0.080,0.036,0.038,0.036
"Cholesterol",mg,11,5,5,5
Amino Acids
Other
