Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:48 EST
"Nutrient data for: 19212, Puddings, vanilla, dry mix, regular, prepared with 2% milk"
Nutrient,Unit,1Value per 100 g,"0.5 cup = 128.0g",
Proximates
"Water",g,75.86,97.10
"Energy",kcal,101,129
"Protein",g,2.94,3.76
"Total lipid (fat)",g,1.73,2.21
"Carbohydrate, by difference",g,18.53,23.72
"Fiber, total dietary",g,0.0,0.0
Minerals
"Calcium, Ca",mg,108,138
"Iron, Fe",mg,0.06,0.08
"Magnesium, Mg",mg,12,15
"Phosphorus, P",mg,83,106
"Potassium, K",mg,137,175
"Sodium, Na",mg,159,204
"Zinc, Zn",mg,0.34,0.44
Vitamins
"Vitamin C, total ascorbic acid",mg,0.7,0.9
"Thiamin",mg,0.031,0.040
"Riboflavin",mg,0.146,0.187
"Niacin",mg,0.075,0.096
"Vitamin B-6",mg,0.034,0.044
"Folate, DFE",µg,4,5
"Vitamin B-12",µg,0.25,0.32
"Vitamin A, RAE",µg,48,61
"Vitamin A, IU",IU,160,205
"Vitamin D (D2 + D3)",µg,0.9,1.2
"Vitamin D",IU,35,45
Lipids
"Fatty acids, total saturated",g,1.017,1.302
"Fatty acids, total monounsaturated",g,0.462,0.591
"Fatty acids, total polyunsaturated",g,0.088,0.113
"Cholesterol",mg,7,9
Amino Acids
Other
"Caffeine",mg,0,0
