Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:48 EST
"Nutrient data for: 19202, Puddings, vanilla, dry mix, instant"
Nutrient,Unit,1Value per 100 g,"1 package (3.5 oz) = 99.0g","1 portion, amount to make 1/2 cup = 25.0g",
Proximates
"Water",g,2.60,2.57,0.65
"Energy",kcal,377,373,94
"Protein",g,0.00,0.00,0.00
"Total lipid (fat)",g,0.60,0.59,0.15
"Carbohydrate, by difference",g,92.90,91.97,23.23
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,92.90,91.97,23.23
Minerals
"Calcium, Ca",mg,12,12,3
"Iron, Fe",mg,0.01,0.01,0.00
"Magnesium, Mg",mg,1,1,0
"Phosphorus, P",mg,705,698,176
"Potassium, K",mg,12,12,3
"Sodium, Na",mg,1441,1427,360
"Zinc, Zn",mg,0.06,0.06,0.01
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.002,0.002,0.000
"Riboflavin",mg,0.028,0.028,0.007
"Niacin",mg,0.006,0.006,0.002
"Vitamin B-6",mg,0.002,0.002,0.000
"Folate, DFE",µg,0,0,0
"Vitamin B-12",µg,0.02,0.02,0.01
"Vitamin A, RAE",µg,1,1,0
"Vitamin A, IU",IU,2,2,0
"Vitamin E (alpha-tocopherol)",mg,0.02,0.02,0.01
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,0.1,0.1,0.0
Lipids
"Fatty acids, total saturated",g,0.432,0.428,0.108
"Fatty acids, total monounsaturated",g,0.120,0.119,0.030
"Fatty acids, total polyunsaturated",g,0.010,0.010,0.003
"Cholesterol",mg,0,0,0
Amino Acids
Other
"Caffeine",mg,0,0,0
