Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:38 EST
"Nutrient data for: 19118, Candies, NESTLE, OH HENRY! Bar"
Nutrient,Unit,1Value per 100 g,"1 bar 2 oz = 57.0g","1 serving fun size bar = 26.0g",
Proximates
"Water",g,2.30,1.31,0.60
"Energy",kcal,462,263,120
"Protein",g,7.70,4.39,2.00
"Total lipid (fat)",g,23.00,13.11,5.98
"Carbohydrate, by difference",g,65.50,37.34,17.03
"Fiber, total dietary",g,1.9,1.1,0.5
"Sugars, total",g,46.20,26.33,12.01
Minerals
"Calcium, Ca",mg,69,39,18
"Iron, Fe",mg,0.50,0.28,0.13
"Magnesium, Mg",mg,51,29,13
"Phosphorus, P",mg,140,80,36
"Potassium, K",mg,259,148,67
"Sodium, Na",mg,193,110,50
"Zinc, Zn",mg,1.19,0.68,0.31
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.149,0.085,0.039
"Riboflavin",mg,0.121,0.069,0.031
"Niacin",mg,2.545,1.451,0.662
"Vitamin B-6",mg,0.086,0.049,0.022
"Folate, DFE",µg,44,25,11
"Vitamin B-12",µg,0.20,0.11,0.05
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,2.21,1.26,0.57
"Vitamin D (D2 + D3)",µg,0.0,0.0,0.0
"Vitamin D",IU,0,0,0
"Vitamin K (phylloquinone)",µg,1.2,0.7,0.3
Lipids
"Fatty acids, total saturated",g,9.600,5.472,2.496
"Fatty acids, total monounsaturated",g,5.530,3.152,1.438
"Fatty acids, total polyunsaturated",g,2.706,1.542,0.704
"Fatty acids, total trans",g,0.050,0.029,0.013
"Cholesterol",mg,7,4,2
Amino Acids
Other
"Caffeine",mg,4,2,1
