Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 14:37 EST
"Nutrient data for: 19105, Candies, NESTLE, GOOBERS Chocolate Covered Peanuts"
Nutrient,Unit,1Value per 100 g,"1 package 1.375 oz = 39.0g","1 serving 0.25 cup = 41.0g","1 serving fun size = 48.0g",
Proximates
"Water",g,1.90,0.74,0.78,0.91
"Energy",kcal,512,200,210,246
"Protein",g,9.70,3.78,3.98,4.66
"Total lipid (fat)",g,34.00,13.26,13.94,16.32
"Carbohydrate, by difference",g,53.00,20.67,21.73,25.44
"Fiber, total dietary",g,9.7,3.8,4.0,4.7
"Sugars, total",g,43.00,16.77,17.63,20.64
Minerals
"Calcium, Ca",mg,89,35,36,43
"Iron, Fe",mg,1.10,0.43,0.45,0.53
"Potassium, K",mg,502,196,206,241
"Sodium, Na",mg,36,14,15,17
Vitamins
"Vitamin C, total ascorbic acid",mg,0.3,0.1,0.1,0.1
"Vitamin A, IU",IU,68,27,28,33
Lipids
"Fatty acids, total saturated",g,12.100,4.719,4.961,5.808
"Fatty acids, total trans",g,0.070,0.027,0.029,0.034
"Cholesterol",mg,12,5,5,6
Amino Acids
Other
